question_id,prompt,correct_answer,naive_answer,as_of_day,subject,domain
ambig_model_19_23,"As of day 23, what is currently true about model_19 in medium?",v7,v23,23,model_19,medium
ambig_api_1_29,"As of day 29, what is currently true about api_1 in medium?",v1,v17,29,api_1,medium
ambig_api_2_54,"As of day 54, what is currently true about api_2 in medium?",v1,v12,54,api_2,medium
ambig_incident_20_46,"As of day 46, what is currently true about incident_20 in fast?",v27,v34,46,incident_20,fast
ambig_sts11_53,"As of day 53, what is currently true about sts11 in fast?",v1,v42,53,sts11,fast
ambig_status_18_18,"As of day 18, what is currently true about status_18 in fast?",v13,v41,18,status_18,fast
ambig_spec_7_7,"As of day 7, what is currently true about spec_7 in slow?",v1,v20,7,spec_7,slow
ambig_model_2_15,"As of day 15, what is currently true about model_2 in medium?",v7,v19,15,model_2,medium
ambig_incident_19_21,"As of day 21, what is currently true about incident_19 in fast?",v13,v40,21,incident_19,fast
ambig_doc_2_13,"As of day 13, what is currently true about doc_2 in fast?",v2,v49,13,doc_2,fast
ambig_incident_14_28,"As of day 28, what is currently true about incident_14 in fast?",v20,v45,28,incident_14,fast
ambig_sts_0_42,"As of day 42, what is currently true about sts_0 in fast?",v3,v47,42,sts_0,fast
ambig_sts_23_44,"As of day 44, what is currently true about sts_23 in fast?",v8,v47,44,sts_23,fast
ambig_api_27_36,"As of day 36, what is currently true about api_27 in medium?",v11,v23,36,api_27,medium
ambig_incident_5_37,"As of day 37, what is currently true about incident_5 in fast?",v24,v41,37,incident_5,fast
ambig_hardware_13_53,"As of day 53, what is currently true about hardware_13 in slow?",v12,v14,53,hardware_13,slow
ambig_api_16_51,"As of day 51, what is currently true about api_16 in medium?",v10,v35,51,api_16,medium
ambig_spec_28_50,"As of day 50, what is currently true about spec_28 in slow?",v13,v16,50,spec_28,slow
ambig_pricing_18_41,"As of day 41, what is currently true about pricing_18 in medium?",v15,v23,41,pricing_18,medium
ambig_model_21_16,"As of day 16, what is currently true about model_21 in medium?",v8,v23,16,model_21,medium
ambig_doc_1_19,"As of day 19, what is currently true about doc_1 in fast?",v2,v50,19,doc_1,fast
ambig_api_28_18,"As of day 18, what is currently true about api_28 in medium?",v5,v22,18,api_28,medium
ambig_status_11_6,"As of day 6, what is currently true about status_11 in fast?",v4,v41,6,status_11,fast
ambig_spec_16_41,"As of day 41, what is currently true about spec_16 in slow?",v7,v18,41,spec_16,slow
ambig_status_5_32,"As of day 32, what is currently true about status_5 in fast?",v22,v40,32,status_5,fast
ambig_hardware_3_3,"As of day 3, what is currently true about hardware_3 in slow?",v1,v13,3,hardware_3,slow
ambig_inc_13_48,"As of day 48, what is currently true about inc_13 in fast?",v2,v47,48,inc_13,fast
ambig_sts0_49,"As of day 49, what is currently true about sts0 in fast?",v1,v46,49,sts0,fast
ambig_status_22_6,"As of day 6, what is currently true about status_22 in fast?",v5,v38,6,status_22,fast
ambig_incident_0_14,"As of day 14, what is currently true about incident_0 in fast?",v7,v28,14,incident_0,fast
ambig_sts14_40,"As of day 40, what is currently true about sts14 in fast?",v1,v43,40,sts14,fast
ambig_sts7_48,"As of day 48, what is currently true about sts7 in fast?",v1,v44,48,sts7,fast
ambig_hardware_12_9,"As of day 9, what is currently true about hardware_12 in slow?",v4,v15,9,hardware_12,slow
ambig_status_12_38,"As of day 38, what is currently true about status_12 in fast?",v22,v35,38,status_12,fast
ambig_spec_29_1,"As of day 1, what is currently true about spec_29 in slow?",v1,v18,1,spec_29,slow
ambig_sts8_6,"As of day 6, what is currently true about sts8 in fast?",v1,v47,6,sts8,fast
ambig_api_5_17,"As of day 17, what is currently true about api_5 in medium?",v3,v15,17,api_5,medium
ambig_model_23_1,"As of day 1, what is currently true about model_23 in medium?",v1,v30,1,model_23,medium
ambig_api_9_29,"As of day 29, what is currently true about api_9 in medium?",v1,v19,29,api_9,medium
ambig_status_7_38,"As of day 38, what is currently true about status_7 in fast?",v22,v40,38,status_7,fast
ambig_hardware_1_40,"As of day 40, what is currently true about hardware_1 in slow?",v9,v18,40,hardware_1,slow
ambig_pricing_9_54,"As of day 54, what is currently true about pricing_9 in medium?",v18,v25,54,pricing_9,medium
ambig_incident_25_49,"As of day 49, what is currently true about incident_25 in fast?",v34,v41,49,incident_25,fast
ambig_hw6_1,"As of day 1, what is currently true about hw6 in slow?",v1,v11,1,hw6,slow
ambig_docs_5_59,"As of day 59, what is currently true about docs_5 in fast?",v35,v36,59,docs_5,fast
ambig_pricing_2_46,"As of day 46, what is currently true about pricing_2 in medium?",v23,v29,46,pricing_2,medium
ambig_status_17_17,"As of day 17, what is currently true about status_17 in fast?",v10,v32,17,status_17,fast
ambig_hardware_13_26,"As of day 26, what is currently true about hardware_13 in slow?",v2,v14,26,hardware_13,slow
ambig_model_2_49,"As of day 49, what is currently true about model_2 in medium?",v16,v19,49,model_2,medium
ambig_inc_11_37,"As of day 37, what is currently true about inc_11 in fast?",v3,v41,37,inc_11,fast
ambig_doc_14_9,"As of day 9, what is currently true about doc_14 in fast?",v1,v41,9,doc_14,fast
ambig_model_5_32,"As of day 32, what is currently true about model_5 in medium?",v17,v27,32,model_5,medium
ambig_api_11_52,"As of day 52, what is currently true about api_11 in medium?",v2,v20,52,api_11,medium
ambig_prc_0_54,"As of day 54, what is currently true about prc_0 in medium?",v3,v22,54,prc_0,medium
ambig_incident_16_28,"As of day 28, what is currently true about incident_16 in fast?",v17,v35,28,incident_16,fast
ambig_model_17_44,"As of day 44, what is currently true about model_17 in medium?",v15,v24,44,model_17,medium
ambig_doc_13_16,"As of day 16, what is currently true about doc_13 in fast?",v2,v50,16,doc_13,fast
ambig_hw_8_26,"As of day 26, what is currently true about hw_8 in slow?",v6,v15,26,hw_8,slow
ambig_doc_2_51,"As of day 51, what is currently true about doc_2 in fast?",v2,v49,51,doc_2,fast
ambig_sts_18_43,"As of day 43, what is currently true about sts_18 in fast?",v2,v48,43,sts_18,fast
ambig_doc_16_12,"As of day 12, what is currently true about doc_16 in fast?",v8,v51,12,doc_16,fast
ambig_docs_15_12,"As of day 12, what is currently true about docs_15 in fast?",v7,v38,12,docs_15,fast
ambig_api_24_29,"As of day 29, what is currently true about api_24 in medium?",v15,v26,29,api_24,medium
ambig_incident_23_23,"As of day 23, what is currently true about incident_23 in fast?",v10,v35,23,incident_23,fast
ambig_incident_17_54,"As of day 54, what is currently true about incident_17 in fast?",v34,v39,54,incident_17,fast
ambig_api2_60,"As of day 60, what is currently true about api2 in medium?",v1,v22,60,api2,medium
ambig_inc_11_7,"As of day 7, what is currently true about inc_11 in fast?",v3,v41,7,inc_11,fast
ambig_inc_2_26,"As of day 26, what is currently true about inc_2 in fast?",v15,v49,26,inc_2,fast
ambig_inc_3_12,"As of day 12, what is currently true about inc_3 in fast?",v3,v46,12,inc_3,fast
ambig_model_14_36,"As of day 36, what is currently true about model_14 in medium?",v11,v22,36,model_14,medium
ambig_sts3_48,"As of day 48, what is currently true about sts3 in fast?",v1,v42,48,sts3,fast
ambig_api_1_5,"As of day 5, what is currently true about api_1 in medium?",v1,v17,5,api_1,medium
ambig_doc_8_18,"As of day 18, what is currently true about doc_8 in fast?",v7,v50,18,doc_8,fast
ambig_api_11_58,"As of day 58, what is currently true about api_11 in medium?",v2,v20,58,api_11,medium
ambig_model_11_34,"As of day 34, what is currently true about model_11 in medium?",v17,v31,34,model_11,medium
ambig_hardware_3_37,"As of day 37, what is currently true about hardware_3 in slow?",v8,v13,37,hardware_3,slow
ambig_status_25_31,"As of day 31, what is currently true about status_25 in fast?",v25,v48,31,status_25,fast
ambig_incident_5_45,"As of day 45, what is currently true about incident_5 in fast?",v29,v41,45,incident_5,fast
ambig_doc_5_16,"As of day 16, what is currently true about doc_5 in fast?",v1,v46,16,doc_5,fast
ambig_status_6_14,"As of day 14, what is currently true about status_6 in fast?",v10,v39,14,status_6,fast
ambig_api_21_16,"As of day 16, what is currently true about api_21 in medium?",v10,v27,16,api_21,medium
ambig_status_3_28,"As of day 28, what is currently true about status_3 in fast?",v20,v41,28,status_3,fast
ambig_docs_8_41,"As of day 41, what is currently true about docs_8 in fast?",v28,v43,41,docs_8,fast
ambig_spec_14_18,"As of day 18, what is currently true about spec_14 in slow?",v2,v10,18,spec_14,slow
ambig_status_2_30,"As of day 30, what is currently true about status_2 in fast?",v24,v38,30,status_2,fast
ambig_doc_16_58,"As of day 58, what is currently true about doc_16 in fast?",v8,v51,58,doc_16,fast
ambig_api_25_16,"As of day 16, what is currently true about api_25 in medium?",v8,v25,16,api_25,medium
ambig_sts_4_18,"As of day 18, what is currently true about sts_4 in fast?",v1,v51,18,sts_4,fast
ambig_hardware_27_50,"As of day 50, what is currently true about hardware_27 in slow?",v15,v17,50,hardware_27,slow
ambig_sts7_51,"As of day 51, what is currently true about sts7 in fast?",v1,v44,51,sts7,fast
ambig_api_14_27,"As of day 27, what is currently true about api_14 in medium?",v3,v18,27,api_14,medium
ambig_docs_11_11,"As of day 11, what is currently true about docs_11 in fast?",v6,v36,11,docs_11,fast
ambig_hw_9_1,"As of day 1, what is currently true about hw_9 in slow?",v1,v5,1,hw_9,slow
ambig_pricing_4_51,"As of day 51, what is currently true about pricing_4 in medium?",v24,v28,51,pricing_4,medium
ambig_model_0_50,"As of day 50, what is currently true about model_0 in medium?",v10,v29,50,model_0,medium
ambig_docs_5_5,"As of day 5, what is currently true about docs_5 in fast?",v3,v36,5,docs_5,fast
ambig_sts2_40,"As of day 40, what is currently true about sts2 in fast?",v1,v43,40,sts2,fast
ambig_sts8_25,"As of day 25, what is currently true about sts8 in fast?",v1,v47,25,sts8,fast
ambig_sts_3_43,"As of day 43, what is currently true about sts_3 in fast?",v2,v50,43,sts_3,fast
ambig_hardware_2_36,"As of day 36, what is currently true about hardware_2 in slow?",v9,v13,36,hardware_2,slow
ambig_inc_18_28,"As of day 28, what is currently true about inc_18 in fast?",v1,v48,28,inc_18,fast
ambig_docs_7_34,"As of day 34, what is currently true about docs_7 in fast?",v23,v40,34,docs_7,fast
ambig_incident_21_44,"As of day 44, what is currently true about incident_21 in fast?",v30,v39,44,incident_21,fast
ambig_doc_13_40,"As of day 40, what is currently true about doc_13 in fast?",v2,v50,40,doc_13,fast
ambig_sts_13_58,"As of day 58, what is currently true about sts_13 in fast?",v6,v51,58,sts_13,fast
ambig_inc_8_46,"As of day 46, what is currently true about inc_8 in fast?",v1,v46,46,inc_8,fast
ambig_docs_16_45,"As of day 45, what is currently true about docs_16 in fast?",v24,v36,45,docs_16,fast
ambig_model_22_31,"As of day 31, what is currently true about model_22 in medium?",v12,v27,31,model_22,medium
ambig_inc_10_34,"As of day 34, what is currently true about inc_10 in fast?",v4,v50,34,inc_10,fast
ambig_incident_13_43,"As of day 43, what is currently true about incident_13 in fast?",v25,v44,43,incident_13,fast
ambig_inc_20_19,"As of day 19, what is currently true about inc_20 in fast?",v3,v50,19,inc_20,fast
ambig_incident_27_55,"As of day 55, what is currently true about incident_27 in fast?",v43,v47,55,incident_27,fast
ambig_pricing_5_35,"As of day 35, what is currently true about pricing_5 in medium?",v10,v23,35,pricing_5,medium
ambig_sts_17_9,"As of day 9, what is currently true about sts_17 in fast?",v3,v51,9,sts_17,fast
ambig_sts17_43,"As of day 43, what is currently true about sts17 in fast?",v1,v43,43,sts17,fast
ambig_doc_7_24,"As of day 24, what is currently true about doc_7 in fast?",v1,v50,24,doc_7,fast
ambig_sts_23_14,"As of day 14, what is currently true about sts_23 in fast?",v8,v47,14,sts_23,fast
ambig_spec_9_40,"As of day 40, what is currently true about spec_9 in slow?",v5,v14,40,spec_9,slow
ambig_api_17_56,"As of day 56, what is currently true about api_17 in medium?",v24,v26,56,api_17,medium
ambig_sts4_53,"As of day 53, what is currently true about sts4 in fast?",v1,v44,53,sts4,fast
ambig_spec_11_32,"As of day 32, what is currently true about spec_11 in slow?",v2,v20,32,spec_11,slow
ambig_sts_19_51,"As of day 51, what is currently true about sts_19 in fast?",v1,v48,51,sts_19,fast
ambig_model_15_32,"As of day 32, what is currently true about model_15 in medium?",v11,v24,32,model_15,medium
ambig_prc_0_26,"As of day 26, what is currently true about prc_0 in medium?",v3,v22,26,prc_0,medium
ambig_api_4_54,"As of day 54, what is currently true about api_4 in medium?",v9,v21,54,api_4,medium
ambig_status_10_10,"As of day 10, what is currently true about status_10 in fast?",v8,v37,10,status_10,fast
ambig_hardware_18_58,"As of day 58, what is currently true about hardware_18 in slow?",v13,v20,58,hardware_18,slow
ambig_api3_19,"As of day 19, what is currently true about api3 in medium?",v1,v10,19,api3,medium
ambig_incident_16_55,"As of day 55, what is currently true about incident_16 in fast?",v31,v35,55,incident_16,fast
ambig_hw2_50,"As of day 50, what is currently true about hw2 in slow?",v1,v5,50,hw2,slow
ambig_api_4_13,"As of day 13, what is currently true about api_4 in medium?",v4,v21,13,api_4,medium
ambig_mdl_5_13,"As of day 13, what is currently true about mdl_5 in medium?",v1,v24,13,mdl_5,medium
ambig_mdl_6_9,"As of day 9, what is currently true about mdl_6 in medium?",v2,v21,9,mdl_6,medium
ambig_status_6_30,"As of day 30, what is currently true about status_6 in fast?",v17,v39,30,status_6,fast
ambig_spec_8_39,"As of day 39, what is currently true about spec_8 in slow?",v1,v22,39,spec_8,slow
ambig_status_5_39,"As of day 39, what is currently true about status_5 in fast?",v27,v40,39,status_5,fast
ambig_hw_13_23,"As of day 23, what is currently true about hw_13 in slow?",v6,v13,23,hw_13,slow
ambig_sts_16_37,"As of day 37, what is currently true about sts_16 in fast?",v1,v45,37,sts_16,fast
ambig_sts5_39,"As of day 39, what is currently true about sts5 in fast?",v1,v44,39,sts5,fast
ambig_sts_5_19,"As of day 19, what is currently true about sts_5 in fast?",v5,v45,19,sts_5,fast
ambig_sts_6_13,"As of day 13, what is currently true about sts_6 in fast?",v1,v43,13,sts_6,fast
ambig_docs_17_35,"As of day 35, what is currently true about docs_17 in fast?",v25,v48,35,docs_17,fast
ambig_docs_2_35,"As of day 35, what is currently true about docs_2 in fast?",v25,v40,35,docs_2,fast
ambig_sts_7_20,"As of day 20, what is currently true about sts_7 in fast?",v2,v51,20,sts_7,fast
ambig_mdl_14_26,"As of day 26, what is currently true about mdl_14 in medium?",v4,v21,26,mdl_14,medium
ambig_model_13_17,"As of day 17, what is currently true about model_13 in medium?",v9,v28,17,model_13,medium
ambig_docs_6_13,"As of day 13, what is currently true about docs_6 in fast?",v5,v28,13,docs_6,fast
ambig_sts16_51,"As of day 51, what is currently true about sts16 in fast?",v1,v47,51,sts16,fast
ambig_incident_18_24,"As of day 24, what is currently true about incident_18 in fast?",v11,v32,24,incident_18,fast
